15890366051589533-APPLE.mp4,15890366051589533-APPLE.npy
9951781030153874-CAMERAMAN.mp4,9951781030153874-CAMERAMAN.npy
6706898012182687-DRIVE.mp4,6706898012182687-DRIVE.npy
25543421163570357-BEANS.mp4,25543421163570357-BEANS.npy
36096257624376316-PIZZA 2.mp4,36096257624376316-PIZZA 2.npy
5951526250772936-SHARE.mp4,5951526250772936-SHARE.npy
8377700631889904-SLAVE.mp4,8377700631889904-SLAVE.npy
6449110401207714-INTUITIVE.mp4,6449110401207714-INTUITIVE.npy
5736063075890796-ON.mp4,5736063075890796-ON.npy
926406609712505-TRUTH.mp4,926406609712505-TRUTH.npy
9541681458915214-VANILLA.mp4,9541681458915214-VANILLA.npy
5829950076851429-COST.mp4,5829950076851429-COST.npy
4688515662641357-ROOF.mp4,4688515662641357-ROOF.npy
8894801652604905-SNEAK ADVENTURE.mp4,8894801652604905-SNEAK ADVENTURE.npy
8495686788185024-LOUSY.mp4,8495686788185024-LOUSY.npy
45822275751211383-FUNNY.mp4,45822275751211383-FUNNY.npy
7729674766991823-SKIN.mp4,7729674766991823-SKIN.npy
1654571917151053-HIT 1.mp4,1654571917151053-HIT 1.npy
8601987826843145-LOOK FORWARD.mp4,8601987826843145-LOOK FORWARD.npy
9698149462412251-SWIM.mp4,9698149462412251-SWIM.npy
47521655300818066-HEAD GRIND.mp4,47521655300818066-HEAD GRIND.npy
7825834567904397-GOAL.mp4,7825834567904397-GOAL.npy
916286415627332-OUTSIDE.mp4,916286415627332-OUTSIDE.npy
854739339315636-ORANGE THROAT.mp4,854739339315636-ORANGE THROAT.npy
8220706034829661-ORANGE EYES.mp4,8220706034829661-ORANGE EYES.npy
6826187559766177-PEAS 1.mp4,6826187559766177-PEAS 1.npy
9570540941292078-EASEL.mp4,9570540941292078-EASEL.npy
11987155908955316-GLUE 2.mp4,11987155908955316-GLUE 2.npy
38661931707920316-CLIMB LADDER.mp4,38661931707920316-CLIMB LADDER.npy
6463397333639334-SNAP.mp4,6463397333639334-SNAP.npy
4934476119529265-ISOLATED.mp4,4934476119529265-ISOLATED.npy
3994400798789566-MAILMAN.mp4,3994400798789566-MAILMAN.npy
49466345153464775-BET.mp4,49466345153464775-BET.npy
14498874082427138-DISTRACTED.mp4,14498874082427138-DISTRACTED.npy
4587533315156185-FREEZE.mp4,4587533315156185-FREEZE.npy
1450341846445946-WILL.mp4,1450341846445946-WILL.npy
5136087734043544-MEMBER.mp4,5136087734043544-MEMBER.npy
9155481552058917-BEST.mp4,9155481552058917-BEST.npy
6646027670121253-BAT 1.mp4,6646027670121253-BAT 1.npy
42587110558298735-MURDER.mp4,42587110558298735-MURDER.npy
6630595446275149-LIKE.mp4,6630595446275149-LIKE.npy
3391476369433619-OVER.mp4,3391476369433619-OVER.npy
21937677017357737-PENIS.mp4,21937677017357737-PENIS.npy
70410551172183-DYE.mp4,70410551172183-DYE.npy
805619847456768-DRY.mp4,805619847456768-DRY.npy
7771885900495432-DICTIONARY.mp4,7771885900495432-DICTIONARY.npy
023823311041343942-GUILLOTINE 1.mp4,023823311041343942-GUILLOTINE 1.npy
20354284595317873-TAN.mp4,20354284595317873-TAN.npy
7331183744373-THINK CONNECT.mp4,7331183744373-THINK CONNECT.npy
6172830148886315-THEY.mp4,6172830148886315-THEY.npy
5377892134029947-THUNDER.mp4,5377892134029947-THUNDER.npy
5394398742951616-RED FACED.mp4,5394398742951616-RED FACED.npy
43561082721792244-Q TIP.mp4,43561082721792244-Q TIP.npy
8563900568328626-SCAR MEMORY.mp4,8563900568328626-SCAR MEMORY.npy
6425051907665027-LIMITED.mp4,6425051907665027-LIMITED.npy
12737519458479296-SHAKE 2.mp4,12737519458479296-SHAKE 2.npy
5767305244736143-SIGNING FLUENTLY.mp4,5767305244736143-SIGNING FLUENTLY.npy
8923928083961714-STARE.mp4,8923928083961714-STARE.npy
5081871552891866-THOUGHT DISAPPEAR.mp4,5081871552891866-THOUGHT DISAPPEAR.npy
9661658594428706-RECORD.mp4,9661658594428706-RECORD.npy
32116322919490337-EVERYTHING.mp4,32116322919490337-EVERYTHING.npy
5614048866267436-NOT USED_TO.mp4,5614048866267436-NOT USED_TO.npy
41343624610359786-SO.mp4,41343624610359786-SO.npy
9069549288511536-STADIUM.mp4,9069549288511536-STADIUM.npy
1781347355143097-THINK PENETRATE.mp4,1781347355143097-THINK PENETRATE.npy
4274090966224917-MAID.mp4,4274090966224917-MAID.npy
2644081475543494-BACKPACK 2.mp4,2644081475543494-BACKPACK 2.npy
2767275660812152-CHOKE.mp4,2767275660812152-CHOKE.npy
0543819590639234-GREEN BEANS.mp4,0543819590639234-GREEN BEANS.npy
3625997493580684-TOGETHER.mp4,3625997493580684-TOGETHER.npy
7656070623428206-VAIN.mp4,7656070623428206-VAIN.npy
42401719726349674-COMPASS.mp4,42401719726349674-COMPASS.npy
014497696821906159-NERVE.mp4,014497696821906159-NERVE.npy
9813305258282121-BOW 2.mp4,9813305258282121-BOW 2.npy
18524801174607797-FRAME.mp4,18524801174607797-FRAME.npy
22945555956031138-INSPIRE.mp4,22945555956031138-INSPIRE.npy
35704987266462296-FOLLOW 1.mp4,35704987266462296-FOLLOW 1.npy
9819797553663223-CLAW.mp4,9819797553663223-CLAW.npy
6955478462140194-RULER.mp4,6955478462140194-RULER.npy
23214074451482603-HAHA.mp4,23214074451482603-HAHA.npy
13050949896684494-GOATEE.mp4,13050949896684494-GOATEE.npy
3235848578538094-IF.mp4,3235848578538094-IF.npy
38919710362707494-STAMP 1.mp4,38919710362707494-STAMP 1.npy
7821713290356844-SPREAD 1.mp4,7821713290356844-SPREAD 1.npy
36660752702807353-STRAW.mp4,36660752702807353-STRAW.npy
29157764125395325-STRONG.mp4,29157764125395325-STRONG.npy
4010759627992695-PUT ASIDE.mp4,4010759627992695-PUT ASIDE.npy
5807962179108137-WISE.mp4,5807962179108137-WISE.npy
7381719020204223-TEMPORARY.mp4,7381719020204223-TEMPORARY.npy
05857434354233493-GOODY GOODY.mp4,05857434354233493-GOODY GOODY.npy
8782122816819586-FAINT.mp4,8782122816819586-FAINT.npy
08497167200400746-EVIDENCE.mp4,08497167200400746-EVIDENCE.npy
5521074468461364-VERY INTERESTED.mp4,5521074468461364-VERY INTERESTED.npy
031563022327983026-EDIT.mp4,031563022327983026-EDIT.npy
4471507143544444-DISCONNECT.mp4,4471507143544444-DISCONNECT.npy
7293633245304552-INVISIBLE.mp4,7293633245304552-INVISIBLE.npy
47798930526684513-NOOSE.mp4,47798930526684513-NOOSE.npy
8003608581282147-THESE.mp4,8003608581282147-THESE.npy
2613097898419403-CHEW 1.mp4,2613097898419403-CHEW 1.npy
5618441410440864-POSTPONE.mp4,5618441410440864-POSTPONE.npy
940906864992707-PRINCIPAL.mp4,940906864992707-PRINCIPAL.npy
13749300979129053-JOIN.mp4,13749300979129053-JOIN.npy
9575763838929325-SMOKE.mp4,9575763838929325-SMOKE.npy
8931389172275463-REFUSE.mp4,8931389172275463-REFUSE.npy
4782797313576417-STRUCTURE.mp4,4782797313576417-STRUCTURE.npy
6358844297590471-SNOWMAN.mp4,6358844297590471-SNOWMAN.npy
8355192831666423-VOCABULARY.mp4,8355192831666423-VOCABULARY.npy
5669184424891398-FILL OUT.mp4,5669184424891398-FILL OUT.npy
0009570133052014818-GO BACK_AND_FORTH.mp4,0009570133052014818-GO BACK_AND_FORTH.npy
3304102744683066-TENDENCY.mp4,3304102744683066-TENDENCY.npy
7626556230373673-SPECIAL 2.mp4,7626556230373673-SPECIAL 2.npy
6925828488240164-BAND AID.mp4,6925828488240164-BAND AID.npy
7225440606838156-WEIRD.mp4,7225440606838156-WEIRD.npy
6979299229468414-PUBLIC.mp4,6979299229468414-PUBLIC.npy
7265633244770731-PERSPECTIVE.mp4,7265633244770731-PERSPECTIVE.npy
6320803498973331-DONT NEED.mp4,6320803498973331-DONT NEED.npy
021191280646740474-CHEERLEADER.mp4,021191280646740474-CHEERLEADER.npy
10802338732210326-REALLY INTO.mp4,10802338732210326-REALLY INTO.npy
5866255802639191-STIMULATE.mp4,5866255802639191-STIMULATE.npy
1931942871582979-SCOUT.mp4,1931942871582979-SCOUT.npy
5359521192327996-TALK 2.mp4,5359521192327996-TALK 2.npy
4541843868772548-BOTHER.mp4,4541843868772548-BOTHER.npy
3421265662891799-LESBIAN.mp4,3421265662891799-LESBIAN.npy
3204563164601748-SOW.mp4,3204563164601748-SOW.npy
35455326759088757-SWEAT.mp4,35455326759088757-SWEAT.npy
8434313166180047-GET OFF.mp4,8434313166180047-GET OFF.npy
6134753758879137-CAUGHT.mp4,6134753758879137-CAUGHT.npy
14878828035156033-SURGERY.mp4,14878828035156033-SURGERY.npy
7211284224503143-BLANK.mp4,7211284224503143-BLANK.npy
8048851083505566-BRICK.mp4,8048851083505566-BRICK.npy
6696522825877649-KINDERGARTEN.mp4,6696522825877649-KINDERGARTEN.npy
4919382133177521-PHILADELPHIA.mp4,4919382133177521-PHILADELPHIA.npy
21260430263603047-FROM THEN_ON.mp4,21260430263603047-FROM THEN_ON.npy
25052512464227683-INFECTION.mp4,25052512464227683-INFECTION.npy
15587661375390627-COME HERE.mp4,15587661375390627-COME HERE.npy
24767363924259622-POSSUM.mp4,24767363924259622-POSSUM.npy
549031719060991-TWO OF_US.mp4,549031719060991-TWO OF_US.npy
42214873551294807-SENIOR CITIZEN.mp4,42214873551294807-SENIOR CITIZEN.npy
38623257965635527-KEEP.mp4,38623257965635527-KEEP.npy
7162600062872613-NEGATIVE.mp4,7162600062872613-NEGATIVE.npy
24357943868320242-SHOOT.mp4,24357943868320242-SHOOT.npy
5123034946028546-CRANKY.mp4,5123034946028546-CRANKY.npy
563538403284848-AFTERNOON.mp4,563538403284848-AFTERNOON.npy
7621917541337555-ERUPT 1.mp4,7621917541337555-ERUPT 1.npy
9561995278527822-PASS.mp4,9561995278527822-PASS.npy
44144671624848053-VALIDATE.mp4,44144671624848053-VALIDATE.npy
43505136287245905-STRANGLE.mp4,43505136287245905-STRANGLE.npy
12729929100960713-SOON 3.mp4,12729929100960713-SOON 3.npy
514717538248447-CONFUSED.mp4,514717538248447-CONFUSED.npy
10888107683900428-HOWL.mp4,10888107683900428-HOWL.npy
5609615887476438-DRAG.mp4,5609615887476438-DRAG.npy
7879540479386429-REMEMBER 2.mp4,7879540479386429-REMEMBER 2.npy
1981851520480502-WORKSHOP.mp4,1981851520480502-WORKSHOP.npy
48873787844899974-BOUNCE.mp4,48873787844899974-BOUNCE.npy
14602604435504163-PARALLEL.mp4,14602604435504163-PARALLEL.npy
5904472860015453-ROOMMATE.mp4,5904472860015453-ROOMMATE.npy
7964561848969127-STRUGGLE.mp4,7964561848969127-STRUGGLE.npy
6102826978442466-BOSTON.mp4,6102826978442466-BOSTON.npy
43685364811686633-DILEMMA.mp4,43685364811686633-DILEMMA.npy
7634249335438137-SUPERVISE.mp4,7634249335438137-SUPERVISE.npy
13686349274119602-PRODUCE SIGN.mp4,13686349274119602-PRODUCE SIGN.npy
9204568541230402-SLICE.mp4,9204568541230402-SLICE.npy
1360555261821259-MARCH.mp4,1360555261821259-MARCH.npy
2862831366413514-ATHLETE.mp4,2862831366413514-ATHLETE.npy
5634433271874284-DESIGN.mp4,5634433271874284-DESIGN.npy
1537046093340304-PUNCH FACE.mp4,1537046093340304-PUNCH FACE.npy
3924572158476036-SANDWICH 4.mp4,3924572158476036-SANDWICH 4.npy
8045584550640223-MEDITATE 3.mp4,8045584550640223-MEDITATE 3.npy
012888306018103979-ITCH.mp4,012888306018103979-ITCH.npy
36163787483265875-FISHING 2.mp4,36163787483265875-FISHING 2.npy
4929834495267087-RESPECT.mp4,4929834495267087-RESPECT.npy
8065873440805282-POLISH.mp4,8065873440805282-POLISH.npy
7238097366651663-BOARD.mp4,7238097366651663-BOARD.npy
7860895877432605-SNAP STICK.mp4,7860895877432605-SNAP STICK.npy
4567454487857454-AGAIN.mp4,4567454487857454-AGAIN.npy
18197802488418824-TASTE.mp4,18197802488418824-TASTE.npy
9092194057597098-SEVERAL.mp4,9092194057597098-SEVERAL.npy
9959178875983132-CHERISH.mp4,9959178875983132-CHERISH.npy
31282176150980967-HIT 2.mp4,31282176150980967-HIT 2.npy
46614056761060985-LOCKER.mp4,46614056761060985-LOCKER.npy
0704393991202783-FORMER.mp4,0704393991202783-FORMER.npy
6289978785341086-BOW 4.mp4,6289978785341086-BOW 4.npy
4595003690639041-OVERTAKE.mp4,4595003690639041-OVERTAKE.npy
9778523968622674-CONFLICT.mp4,9778523968622674-CONFLICT.npy
400006247516949-CAT 2.mp4,400006247516949-CAT 2.npy
2517538764210412-WRAP UP_2.mp4,2517538764210412-WRAP UP_2.npy
9673129997954666-REMIND.mp4,9673129997954666-REMIND.npy
8254799188668656-JACKET 3.mp4,8254799188668656-JACKET 3.npy
5068908794814828-HALF HOUR.mp4,5068908794814828-HALF HOUR.npy
1629302931199188-GREET 2.mp4,1629302931199188-GREET 2.npy
8920789698903013-LONG TIME.mp4,8920789698903013-LONG TIME.npy
09319413701789903-DROWN 3.mp4,09319413701789903-DROWN 3.npy
28079981161464906-FACULTY.mp4,28079981161464906-FACULTY.npy
4102591799248483-TABLET.mp4,4102591799248483-TABLET.npy
5806639059146406-FOLLOW 4.mp4,5806639059146406-FOLLOW 4.npy
07976452514438193-TRIPLE.mp4,07976452514438193-TRIPLE.npy
7460228741530566-SWEET.mp4,7460228741530566-SWEET.npy
8309746385089491-MAKE BELIEVE.mp4,8309746385089491-MAKE BELIEVE.npy
016226049968344425-ROAR.mp4,016226049968344425-ROAR.npy
1985463886100154-SUNBATHE 2.mp4,1985463886100154-SUNBATHE 2.npy
696049228677343-INCREDIBLE.mp4,696049228677343-INCREDIBLE.npy
7378220122285946-FIREMAN 2.mp4,7378220122285946-FIREMAN 2.npy
5550487846526093-REPLACE.mp4,5550487846526093-REPLACE.npy
45857329694040416-SLICE 4.mp4,45857329694040416-SLICE 4.npy
7997838465147094-KICK 2.mp4,7997838465147094-KICK 2.npy
8636457505776438-SELL.mp4,8636457505776438-SELL.npy
05814239331294124-RESENT.mp4,05814239331294124-RESENT.npy
29149039713297564-FOCUS.mp4,29149039713297564-FOCUS.npy
6080507078703881-EXPERT.mp4,6080507078703881-EXPERT.npy
9208731224576756-RHINO 2.mp4,9208731224576756-RHINO 2.npy
5968405126168164-BLEED.mp4,5968405126168164-BLEED.npy
858788843290933-POOR.mp4,858788843290933-POOR.npy
9911319880957512-DEVELOP.mp4,9911319880957512-DEVELOP.npy
6367449915444103-KISS 3.mp4,6367449915444103-KISS 3.npy
0466804855838896-CONDUCT 1.mp4,0466804855838896-CONDUCT 1.npy
8896151180537037-IPHONE.mp4,8896151180537037-IPHONE.npy
34471179574109345-GRANDMOTHER.mp4,34471179574109345-GRANDMOTHER.npy
2853040378279681-CARROT 2.mp4,2853040378279681-CARROT 2.npy
3625572689797971-BALL.mp4,3625572689797971-BALL.npy
5559996540602934-VILLAGE.mp4,5559996540602934-VILLAGE.npy
6084947240531422-FURNITURE.mp4,6084947240531422-FURNITURE.npy
1827591047370174-WITH.mp4,1827591047370174-WITH.npy
46443403480766965-EARTH.mp4,46443403480766965-EARTH.npy
8241554542141951-TOW 3.mp4,8241554542141951-TOW 3.npy
8286443599505331-BOOTS.mp4,8286443599505331-BOOTS.npy
3020498990722844-CARVE.mp4,3020498990722844-CARVE.npy
8498126535578554-DOG 3.mp4,8498126535578554-DOG 3.npy
38953295358287443-CANADA.mp4,38953295358287443-CANADA.npy
9648109090724843-CHEW 3.mp4,9648109090724843-CHEW 3.npy
39189302727560893-SLICE 3.mp4,39189302727560893-SLICE 3.npy
5264720690332596-BLOW CANDLE_1.mp4,5264720690332596-BLOW CANDLE_1.npy
3627854009091993-CORKSCREW 2.mp4,3627854009091993-CORKSCREW 2.npy
5399740171358334-LEAF 2.mp4,5399740171358334-LEAF 2.npy
5402113585983888-NURSE.mp4,5402113585983888-NURSE.npy
21890211673362003-THROW.mp4,21890211673362003-THROW.npy
39808737294771923-SWEATER 3.mp4,39808737294771923-SWEATER 3.npy
5215931581456901-JACKET 2.mp4,5215931581456901-JACKET 2.npy
1331085350592316-FINALLY.mp4,1331085350592316-FINALLY.npy
12811156410170388-GLOVES 4.mp4,12811156410170388-GLOVES 4.npy
46356444335156-CHEAT 2.mp4,46356444335156-CHEAT 2.npy
1949097952987371-RACECAR TRACK.mp4,1949097952987371-RACECAR TRACK.npy
8965721067900418-HELICOPTER 2.mp4,8965721067900418-HELICOPTER 2.npy
06648233896777156-PECK.mp4,06648233896777156-PECK.npy
24220606417186064-DOLPHIN 2.mp4,24220606417186064-DOLPHIN 2.npy
8911415760378494-CROSS 3.mp4,8911415760378494-CROSS 3.npy
3533203190637202-STRAIN 1.mp4,3533203190637202-STRAIN 1.npy
968310870841627-YEAH.mp4,968310870841627-YEAH.npy
4495957736190752-ARRIVE.mp4,4495957736190752-ARRIVE.npy
7895292079442298-STRETCH-CA.mp4,7895292079442298-STRETCH-CA.npy
7898470444917216-CAUSE.mp4,7898470444917216-CAUSE.npy
8000719751202712-RUN FAUCET.mp4,8000719751202712-RUN FAUCET.npy
2142878376460089-TRIM 1.mp4,2142878376460089-TRIM 1.npy
5281147541922164-STRETCH 2.mp4,5281147541922164-STRETCH 2.npy
8038058315869923-FILE 4.mp4,8038058315869923-FILE 4.npy
17220281447983976-DIP 3.mp4,17220281447983976-DIP 3.npy
8240811599629569-DUCK 2.mp4,8240811599629569-DUCK 2.npy
3870469604583442-STOCKINGS.mp4,3870469604583442-STOCKINGS.npy
6780567906806103-LOCK 2.mp4,6780567906806103-LOCK 2.npy
23747369865179402-EAR.mp4,23747369865179402-EAR.npy
1787492036072409-HANDSOME 3.mp4,1787492036072409-HANDSOME 3.npy
17838596976719057-FIRETRUCK.mp4,17838596976719057-FIRETRUCK.npy
6325993058573112-SLED 1.mp4,6325993058573112-SLED 1.npy
16865768557224614-SNAIL.mp4,16865768557224614-SNAIL.npy
9252518007057713-REACT.mp4,9252518007057713-REACT.npy
9072677386439041-FILE 2.mp4,9072677386439041-FILE 2.npy
8604707601521446-US.mp4,8604707601521446-US.npy
9782760938474688-SEE SEE.mp4,9782760938474688-SEE SEE.npy
9884802661426331-BASKETBALL 2.mp4,9884802661426331-BASKETBALL 2.npy
9197258742423078-ARIZONA.mp4,9197258742423078-ARIZONA.npy
38951400443899153-MINE.mp4,38951400443899153-MINE.npy
9914198133961147-MAINSTREAM.mp4,9914198133961147-MAINSTREAM.npy
8130669293274413-SAIL 2.mp4,8130669293274413-SAIL 2.npy
18853003555098824-HAWAII.mp4,18853003555098824-HAWAII.npy
8383386563131401-PLUG 2.mp4,8383386563131401-PLUG 2.npy
9467689723654071-COMMITTEE.mp4,9467689723654071-COMMITTEE.npy
5032824505612232-SHOULDER 3.mp4,5032824505612232-SHOULDER 3.npy
31766975272060716-BLUR.mp4,31766975272060716-BLUR.npy
7561295524149332-DROWN 2.mp4,7561295524149332-DROWN 2.npy
800208464786724-CRY 2.mp4,800208464786724-CRY 2.npy
023059823726696793-SHARPEN 3.mp4,023059823726696793-SHARPEN 3.npy
06979220109210416-BRIDGE 2.mp4,06979220109210416-BRIDGE 2.npy
8623223209533475-CRUMPLE.mp4,8623223209533475-CRUMPLE.npy
1913041008051759-BURY 1.mp4,1913041008051759-BURY 1.npy
7043771980190134-TIE 2.mp4,7043771980190134-TIE 2.npy
79415236791276-HOODIE 1.mp4,79415236791276-HOODIE 1.npy
3478334549933506-HIPPO 2.mp4,3478334549933506-HIPPO 2.npy
7076622822408154-TURKEY 2.mp4,7076622822408154-TURKEY 2.npy
21073681714343873-CITY 2.mp4,21073681714343873-CITY 2.npy
6069653396405079-KNIGHT 2.mp4,6069653396405079-KNIGHT 2.npy
13348960385617925-THROW 2.mp4,13348960385617925-THROW 2.npy
19449305761647606-SPREAD 3.mp4,19449305761647606-SPREAD 3.npy
48646662463120016-TOW 2.mp4,48646662463120016-TOW 2.npy
561425155390509-BURY 3.mp4,561425155390509-BURY 3.npy
5570754726873761-AWARD.mp4,5570754726873761-AWARD.npy
22529820126634204-STRETCH 1.mp4,22529820126634204-STRETCH 1.npy
6857054291215132-HOLD 2.mp4,6857054291215132-HOLD 2.npy
7545351964314084-BANANA 3.mp4,7545351964314084-BANANA 3.npy
08071330028474488-IDENTITY.mp4,08071330028474488-IDENTITY.npy
4188872435332016-DOLPHIN 3.mp4,4188872435332016-DOLPHIN 3.npy
1636206382246037-SUNRISE.mp4,1636206382246037-SUNRISE.npy
8364289683341894-GLOVES 2.mp4,8364289683341894-GLOVES 2.npy
252084110246515-ARM 3.mp4,252084110246515-ARM 3.npy
4944697496667163-COMB 2.mp4,4944697496667163-COMB 2.npy
7258236764195405-GROUP.mp4,7258236764195405-GROUP.npy
9706391893134168-BITE ON_ARM.mp4,9706391893134168-BITE ON_ARM.npy
0881671071042367-CASTLE 3.mp4,0881671071042367-CASTLE 3.npy
7586176540727507-HAT 2.mp4,7586176540727507-HAT 2.npy
6695242432149442-SHAVE 5.mp4,6695242432149442-SHAVE 5.npy
9212045952065007-KNIGHT 3.mp4,9212045952065007-KNIGHT 3.npy
46573609111761827-POPULAR.mp4,46573609111761827-POPULAR.npy
046024741395519486-DEPARTMENT.mp4,046024741395519486-DEPARTMENT.npy
26143581105820624-FORK 2.mp4,26143581105820624-FORK 2.npy
7121591395319649-NUT 2.mp4,7121591395319649-NUT 2.npy
7099566511541684-WRESTLE.mp4,7099566511541684-WRESTLE.npy
9783591600021193-WEAK.mp4,9783591600021193-WEAK.npy
9971202050728851-FOUL.mp4,9971202050728851-FOUL.npy
5362026111379095-ONE MORE_2.mp4,5362026111379095-ONE MORE_2.npy
7510370369209158-TWIRL.mp4,7510370369209158-TWIRL.npy
13667119641720182-QM.mp4,13667119641720182-QM.npy
3540592793202648-POINT INDEX.mp4,3540592793202648-POINT INDEX.npy
8277976942415275-SLIP.mp4,8277976942415275-SLIP.npy
15802490761595167-CALL 2.mp4,15802490761595167-CALL 2.npy
08415746218066733-MEDICINE.mp4,08415746218066733-MEDICINE.npy
6390265512301829-MIX 2.mp4,6390265512301829-MIX 2.npy
7813105619399183-GO.mp4,7813105619399183-GO.npy
29293791658959134-SHOOT 2.mp4,29293791658959134-SHOOT 2.npy
42106134509821436-FORK 3.mp4,42106134509821436-FORK 3.npy
5799090634780066-TINY.mp4,5799090634780066-TINY.npy
506301746814928-FENCE 2.mp4,506301746814928-FENCE 2.npy
9449592378441061-ALL.mp4,9449592378441061-ALL.npy
07261515092718485-COINS.mp4,07261515092718485-COINS.npy
3046857342621705-ALL OVER.mp4,3046857342621705-ALL OVER.npy
32978218217871014-WHISTLE 3.mp4,32978218217871014-WHISTLE 3.npy
8795106651810436-MILK 2.mp4,8795106651810436-MILK 2.npy
6060721040022268-TRIANGLE.mp4,6060721040022268-TRIANGLE.npy
896296654107809-CAT 3.mp4,896296654107809-CAT 3.npy
6734462363696707-GET IN_BED.mp4,6734462363696707-GET IN_BED.npy
21965556776774475-POLICEMAN 2.mp4,21965556776774475-POLICEMAN 2.npy
08048186471717567-CAKE.mp4,08048186471717567-CAKE.npy
3895697399600908-RABBIT 2.mp4,3895697399600908-RABBIT 2.npy
865481385591685-PENNY.mp4,865481385591685-PENNY.npy
9403856565447202-COPY.mp4,9403856565447202-COPY.npy
6648747116340055-8 HOUR.mp4,6648747116340055-8 HOUR.npy
8186765390321111-COMB.mp4,8186765390321111-COMB.npy
24752941803135853-DUCK.mp4,24752941803135853-DUCK.npy
3755885673667929-MOUTH.mp4,3755885673667929-MOUTH.npy
3832262191107463-PEG.mp4,3832262191107463-PEG.npy
8397906432545876-MEAT.mp4,8397906432545876-MEAT.npy
4787237528249131-VLOG.mp4,4787237528249131-VLOG.npy
2807156818999612-REST ALL_DAY.mp4,2807156818999612-REST ALL_DAY.npy
24018451638462857-BLINDS 2.mp4,24018451638462857-BLINDS 2.npy
6264292337322606-METAL.mp4,6264292337322606-METAL.npy
03859273475724545-CHEER.mp4,03859273475724545-CHEER.npy
9021184735577468-GRAMMAR.mp4,9021184735577468-GRAMMAR.npy
2690137860549029-RIGHT 3.mp4,2690137860549029-RIGHT 3.npy
010283967359706825-DOWNLOAD.mp4,010283967359706825-DOWNLOAD.npy
9694011905077442-TEACH.mp4,9694011905077442-TEACH.npy
9464808423433488-FINE 2.mp4,9464808423433488-FINE 2.npy
408163692054448-VOICE.mp4,408163692054448-VOICE.npy
6445699135022072-HOW.mp4,6445699135022072-HOW.npy
8590130817268733-SWEATER 2.mp4,8590130817268733-SWEATER 2.npy
1444684335598434-WALK-TIGHTROPE-CL.mp4,1444684335598434-WALK-TIGHTROPE-CL.npy
6052243445762975-BABY 2.mp4,6052243445762975-BABY 2.npy
9868950386725259-MYSELF.mp4,9868950386725259-MYSELF.npy
21435571529240338-SLIDE 2.mp4,21435571529240338-SLIDE 2.npy
